GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000213402	11	67202981	67205538	4	1	8094095	0.23694	0.40635	PTPRCAP
ENSG00000172725	11	67205519	67211292	4	2	8094095	0.099284	0.46046	CORO1B
ENSG00000175544	11	67219877	67226699	10	3	8094095	-0.33744	0.63211	CABP4
ENSG00000172663	11	67231824	67236743	2	1	8094095	0.56354	0.28653	TMEM134
ENSG00000110711	11	67250512	67258574	10	2	8094095	-0.38811	0.65103	AIP
ENSG00000110697	11	67259239	67273734	8	4	8094095	-0.77516	0.78088	PITPNM1
ENSG00000167797	11	67273968	67276120	1	1	8094095	1.1465	0.1258	CDK2AP2
ENSG00000167791	11	67286383	67290899	4	2	8094095	-0.17129	0.568	CABP2
ENSG00000084207	11	67351066	67354131	12	2	8094095	-0.73903	0.77006	GSTP1
ENSG00000184224	11	67370351	67374177	8	2	8094095	-0.074355	0.52964	C11orf72
ENSG00000167792	11	67374323	67380006	4	2	8094095	-1.0362	0.84994	NDUFV1
ENSG00000167799	11	67395409	67397401	4	2	8094095	0.31334	0.37701	NUDT8
ENSG00000167800	11	67398774	67407031	38	6	8094095	0.23453	0.40729	TBX10
ENSG00000132744	11	67410026	67418130	22	3	8094095	-0.59794	0.72506	ACY3
ENSG00000132746	11	67429633	67448671	52	4	8094095	-2.0812	0.98129	ALDH3B2
ENSG00000110057	11	67758575	67772452	28	5	8094095	-0.074994	0.52989	UNC93B1
ENSG00000006534	11	67776048	67796744	48	5	8094095	0.25139	0.40076	ALDH3B1
ENSG00000110717	11	67798084	67804111	11	3	8094095	0.33953	0.36711	NDUFS8
ENSG00000110719	11	67806483	67818362	24	7	8094095	-0.010685	0.50426	TCIRG1
ENSG00000110721	11	67820326	67888911	97	10	8094095	-0.71372	0.7623	CHKA
ENSG00000110066	11	67922330	67981295	104	10	8094095	0.13347	0.44691	SUV420H1
ENSG00000171067	11	68028803	68039469	23	5	8094095	-0.85326	0.80324	C11orf24
ENSG00000162337	11	68080077	68216743	317	21	8094095	-0.85098	0.80261	LRP5
ENSG00000110075	11	68228186	68382802	265	9	8094095	-2.1977	0.98602	PPP6R3
ENSG00000069482	11	68451247	68458643	9	2	8094095	-2.2023	0.98618	GAL
ENSG00000132749	11	68474908	68519032	83	6	8094095	-1.0909	0.86235	MTL5
ENSG00000110090	11	68522088	68611878	204	21	8094095	1.3807	0.083691	CPT1A
ENSG00000197345	11	68658744	68671303	30	6	8094095	2.3595	0.00915	MRPL21
ENSG00000132740	11	68671310	68708070	106	11	8094095	1.8518	0.032028	IGHMBP2
ENSG00000172938	11	68747490	68748455	1	1	8094095	2.9372	0.001656	MRGPRD
ENSG00000172935	11	68771863	68780877	15	4	8094095	3.4286	0.00030332	MRGPRF
ENSG00000162341	11	68816365	68858072	140	6	8094095	1.3707	0.085231	TPCN2
ENSG00000172927	11	69061605	69182494	190	26	8094095	-1.0549	0.85426	MYEOV
ENSG00000110092	11	69455855	69469242	13	2	8094095	0.15333	0.43907	CCND1
ENSG00000149716	11	69467844	69490184	12	3	8094095	-0.38281	0.64907	ORAOV1
ENSG00000268351	11	69587254	69587718	1	1	8094095	0.51207	0.3043	AP001888.1
ENSG00000075388	11	69587797	69590171	4	2	8094095	-0.49281	0.68893	FGF4
ENSG00000186895	11	69624992	69633792	43	5	8094095	-0.93057	0.82396	FGF3
ENSG00000131620	11	69924408	70035634	411	43	8094095	1.4783	0.069668	ANO1
ENSG00000168040	11	70049269	70053496	7	2	8094095	0.23668	0.40645	FADD
ENSG00000131626	11	70116806	70230509	266	6	8094095	-0.66141	0.74582	PPFIA1
ENSG00000085733	11	70244510	70282690	67	5	8094095	-1.0045	0.84244	CTTN
ENSG00000162105	11	70313961	70963623	1915	123	8094095	0.95206	0.17053	SHANK2
ENSG00000172893	11	71139239	71163914	60	6	8094095	1.4371	0.075344	DHCR7
ENSG00000172890	11	71164155	71235153	265	10	8094095	1.6119	0.053491	NADSYN1
ENSG00000244411	11	71238313	71239210	2	1	8094095	1.0591	0.14477	KRTAP5-7
ENSG00000241233	11	71249071	71250253	1	1	8094095	-1.004	0.8423	KRTAP5-8
ENSG00000254997	11	71259466	71260653	7	2	8094095	-0.69365	0.75605	KRTAP5-9
ENSG00000204572	11	71276609	71279980	29	4	8094095	-0.39022	0.65181	KRTAP5-10
ENSG00000204571	11	71292901	71314399	92	3	8094095	1.726	0.04217	KRTAP5-11
ENSG00000187811	11	71292956	71318487	97	3	8094095	1.739	0.041022	AP000867.1
ENSG00000158483	11	71498556	71512282	78	6	8094095	-0.20585	0.58155	FAM86C1
ENSG00000184276	11	71544246	71548756	19	3	8094095	-0.33642	0.63172	DEFB108B
ENSG00000254469	11	71576555	71639700	311	5	8094095	1.2565	0.10448	RP11-849H4.2
ENSG00000137522	11	71639747	71708643	200	8	8094095	1.6195	0.052667	RNF121
ENSG00000137496	11	71709587	71716761	14	3	8094095	1.7177	0.042926	IL18BP
ENSG00000137497	11	71713910	71791739	168	7	8094095	1.7659	0.038706	NUMA1
ENSG00000184154	11	71791382	71821828	64	4	8094095	1.8332	0.033383	LRTOMT
ENSG00000149357	11	71796941	71814433	39	4	8094095	1.7977	0.03611	LAMTOR1
ENSG00000110200	11	71817424	71823826	10	2	8094095	2.0159	0.021907	ANAPC15
ENSG00000110203	11	71825915	71850936	104	10	8094095	0.91354	0.18048	FOLR3
ENSG00000110195	11	71900602	71907345	11	4	8094095	-0.59665	0.72463	FOLR1
ENSG00000165457	11	71927645	71932994	7	3	8094095	-1.4475	0.92612	FOLR2
ENSG00000165458	11	71934745	71950149	29	7	8094095	-1.2905	0.90156	INPPL1
ENSG00000165462	11	71950121	71956708	9	3	8094095	-0.71341	0.7622	PHOX2A
ENSG00000162129	11	72003469	72145692	222	13	8094095	0.43088	0.33328	CLPB
ENSG00000186642	11	72287185	72385635	270	22	8094095	1.1918	0.11667	PDE2A
ENSG00000186635	11	72396114	72504644	276	18	8094095	1.351	0.088346	ARAP1
ENSG00000214530	11	72465774	72504726	80	9	8094095	1.2562	0.10452	STARD10
ENSG00000168010	11	72525353	72554719	29	9	8094095	0.24565	0.40298	ATG16L2
ENSG00000137478	11	72547790	72853306	245	26	8094095	-0.32218	0.62634	FCHSD2
ENSG00000175591	11	72929343	72947397	27	6	8094095	-0.79039	0.78535	P2RY2
ENSG00000171631	11	72975550	73009662	58	3	8094095	0.67694	0.24922	P2RY6
ENSG00000110237	11	73019334	73080136	132	7	8094095	0.87116	0.19183	ARHGEF17
ENSG00000054967	11	73087309	73108519	33	4	8094095	1.4013	0.080569	RELT
ENSG00000054965	11	73111532	73309234	266	10	8094095	1.3981	0.081047	FAM168A
ENSG00000021300	11	73357223	73373864	56	11	8094095	0.78362	0.21663	PLEKHB1
ENSG00000175582	11	73386683	73472182	251	23	8094095	1.8433	0.03264	RAB6A
ENSG00000175581	11	73498361	73576178	307	17	8094095	1.4258	0.076967	MRPL48
ENSG00000181924	11	73583712	73588033	10	4	8094095	0.26208	0.39663	COA4
ENSG00000175575	11	73587744	73638790	180	16	8094095	0.35497	0.36131	PAAF1
ENSG00000187726	11	73661364	73681411	78	12	8094095	-0.45203	0.67438	DNAJB13
ENSG00000175567	11	73685712	73694352	16	2	8094095	-0.53761	0.70458	UCP2
ENSG00000175564	11	73711326	73720480	28	5	8094095	-1.0104	0.84384	UCP3
ENSG00000168014	11	73723763	73882255	293	15	8094095	-0.50803	0.69428	C2CD3
ENSG00000214517	11	73882144	73965748	130	9	8094095	0.59608	0.27556	PPME1
ENSG00000149380	11	73946846	74022702	181	14	8094095	-1.1158	0.86775	P4HA3
ENSG00000165434	11	74041363	74109518	199	13	8094095	-1.3382	0.90958	PGM2L1
ENSG00000175538	11	74165886	74178774	40	8	8094095	1.1466	0.12578	KCNE3
ENSG00000175536	11	74202757	74204778	7	2	8094095	2.0596	0.019721	LIPT2
ENSG00000077514	11	74204896	74380162	639	27	8094095	1.2909	0.098375	POLD3
ENSG00000054938	11	74407474	74442430	74	15	8094095	2.3666	0.0089758	CHRDL2
ENSG00000166439	11	74459913	74553458	182	15	8094095	0.6843	0.24689	RNF169
ENSG00000166435	11	74518784	74660245	260	19	8094095	1.0879	0.13832	XRRA1
ENSG00000118363	11	74660292	74690076	58	8	8094095	1.4183	0.078055	SPCS2
ENSG00000162139	11	74699179	74729938	55	10	8094095	0.59773	0.27501	NEU3
ENSG00000171561	11	74799758	74800799	1	1	8094095	1.2303	0.1093	OR2AT4
ENSG00000137491	11	74811608	74917594	326	17	8094095	0.12325	0.45096	SLCO2B1
ENSG00000261594	11	74951950	74954742	3	1	8094095	0.77426	0.21939	TPBGL
ENSG00000137486	11	74975226	75062873	172	28	8094095	-1.1647	0.87792	ARRB1
ENSG00000149273	11	75110530	75133324	41	8	8094095	0.65738	0.25547	RPS3
ENSG00000149243	11	75133438	75141674	6	2	8094095	1.4227	0.07741	KLHL35
ENSG00000158555	11	75145685	75236948	206	18	8094095	1.1387	0.12742	GDPD5
ENSG00000149257	11	75273101	75283828	35	4	8094095	-0.23526	0.593	SERPINH1
ENSG00000171533	11	75297963	75380165	152	14	8094095	-0.24876	0.59823	MAP6
ENSG00000166391	11	75428864	75444003	33	6	8094095	-0.23648	0.59347	MOGAT2
ENSG00000062282	11	75470557	75512579	39	3	8094095	1.2543	0.10487	DGAT2
ENSG00000198382	11	75526212	75854239	504	10	8094095	0.47718	0.31662	UVRAG
ENSG00000085741	11	75897369	75921780	78	14	8094095	-0.11533	0.54591	WNT11
ENSG00000137492	11	76061000	76092015	64	12	8094095	1.8066	0.035411	PRKRIR
ENSG00000179240	11	76092357	76125663	121	16	8094095	1.4144	0.078629	RP11-111M22.2
ENSG00000158636	11	76155967	76264069	225	22	8094095	2.7452	0.0030238	C11orf30
ENSG00000137507	11	76368568	76381791	12	3	8094095	0.45057	0.32615	LRRC32
ENSG00000182704	11	76493295	76509198	46	6	8094095	-0.13244	0.55268	TSKU
ENSG00000078124	11	76571911	76737841	487	8	8094095	-1.0443	0.85182	ACER3
ENSG00000198488	11	76745385	76753096	25	5	8094095	-0.57918	0.71877	B3GNT6
ENSG00000149260	11	76777979	76837201	151	24	8094095	-1.3372	0.90941	CAPN5
ENSG00000254550	11	76813886	76814377	1	1	8094095	0.78032	0.2176	OMP
ENSG00000137474	11	76839310	76926284	258	21	8094095	3.2239	0.00063224	MYO7A
ENSG00000178795	11	76927603	77012732	323	17	8094095	0.99788	0.15917	GDPD4
ENSG00000149269	11	77032752	77185680	369	15	8094095	1.454	0.072979	PAK1
ENSG00000268635	11	77184416	77188074	10	3	8094095	1.141	0.12693	DKFZP434E1119
ENSG00000074201	11	77225981	77348850	280	17	8094095	0.69221	0.2444	CLNS1A
ENSG00000178301	11	77300436	77321400	53	6	8094095	0.59528	0.27583	AQP11
ENSG00000048649	11	77371041	77532063	386	13	8094095	0.71443	0.23748	RSF1
ENSG00000087884	11	77532155	77629478	205	14	8094095	1.3614	0.086691	AAMDC
ENSG00000149262	11	77589766	77705724	341	15	8094095	1.932	0.026681	INTS4
ENSG00000151364	11	77726761	77757237	141	12	8094095	-0.049571	0.51977	KCTD14
ENSG00000259112	11	77728017	77790911	281	13	8094095	-0.5733	0.71678	NDUFC2-KCTD14
ENSG00000151365	11	77774907	77779397	26	3	8094095	-1.7729	0.96188	THRSP
ENSG00000151366	11	77779350	77791265	40	5	8094095	-1.5393	0.93813	NDUFC2
ENSG00000159063	11	77811982	77850706	252	8	8094095	-1.8412	0.9672	ALG8
ENSG00000188997	11	77882295	77899868	58	8	8094095	-1.5242	0.93628	KCTD21
ENSG00000118369	11	77899858	77925757	54	6	8094095	-0.27358	0.6078	USP35
ENSG00000033327	11	77926343	78129394	379	4	8094095	0.29891	0.38251	GAB2
ENSG00000137513	11	78147007	78285919	339	4	8094095	-0.79883	0.78781	NARS2
ENSG00000149256	11	78363876	79151992	1967	158	8094095	0.90273	0.18333	TENM4
ENSG00000182103	11	82443053	82444906	7	2	8094095	-1.2604	0.89623	FAM181B
ENSG00000137509	11	82534544	82681626	433	22	8094095	0.24678	0.40254	PRCP
ENSG00000165490	11	82611017	82669319	159	17	8094095	0.13875	0.44482	C11orf82
ENSG00000137502	11	82684175	82782965	216	21	8094095	0.40356	0.34327	RAB30
ENSG00000165494	11	82868030	82898493	50	4	8094095	-0.1632	0.56482	PCF11
ENSG00000137494	11	82904781	82971736	148	15	8094095	-0.33365	0.63068	ANKRD42
ENSG00000137500	11	82970139	82997450	73	7	8094095	-0.34838	0.63622	CCDC90B
ENSG00000150672	11	83166055	85338966	6595	167	8094095	0.12177	0.45154	DLG2
ENSG00000171204	11	85339629	85347580	13	5	8094095	-1.0769	0.85923	TMEM126B
ENSG00000171202	11	85359011	85367591	18	4	8094095	-0.95032	0.82903	TMEM126A
ENSG00000137504	11	85370752	85393951	44	9	8094095	-0.61245	0.72988	CREBZF
ENSG00000179071	11	85394893	85397320	5	2	8094095	-0.25592	0.601	CCDC89
ENSG00000137501	11	85405267	85522184	305	16	8094095	-1.5193	0.93565	SYTL2
ENSG00000215504	11	85563600	85565986	18	3	8094095	-0.50077	0.69173	AP000974.1
ENSG00000150676	11	85566144	85631064	233	18	8094095	-0.74848	0.77291	CCDC83
ENSG00000073921	11	85668727	85780924	382	19	8094095	-0.55198	0.70952	PICALM
ENSG00000074266	11	85955586	85989855	94	11	8094095	1.3386	0.090349	EED
ENSG00000149196	11	86013253	86056969	185	12	8094095	1.9043	0.028435	C11orf73
ENSG00000149201	11	86085778	86134151	180	27	8094095	0.85847	0.19532	CCDC81
ENSG00000151376	11	86152150	86383678	1092	48	8094095	0.47276	0.31819	ME3
ENSG00000150687	11	86502101	86663952	664	53	8094095	-0.39686	0.65426	PRSS23
ENSG00000174804	11	86656721	86666433	18	4	8094095	-0.28579	0.61248	FZD4
ENSG00000166575	11	86748886	87034800	1735	35	8094095	0.51979	0.30161	TMEM135
ENSG00000123892	11	87846410	87908635	257	22	8094095	2.3738	0.0088024	RAB38
ENSG00000109861	11	88026760	88070955	180	20	8094095	0.074046	0.47049	CTSC
ENSG00000168959	11	88237744	88799113	1986	40	8094095	0.45396	0.32493	GRM5
ENSG00000077498	11	88910620	89028927	337	16	8094095	0.19385	0.42315	TYR
ENSG00000086991	11	89057524	89322779	589	32	8094095	-0.037553	0.51498	NOX4
ENSG00000214414	11	89443467	89451040	17	2	8094095	-0.056765	0.52263	TRIM77
ENSG00000168930	11	89530823	89541743	9	5	8094095	-0.31794	0.62473	TRIM49
ENSG00000189253	11	89602450	89609185	2	1	8094095	0.30701	0.37942	TRIM64B
ENSG00000223417	11	89644279	89654935	9	3	8094095	-0.3609	0.64091	TRIM49D1
ENSG00000204449	11	89764274	89806558	47	4	8094095	-0.33438	0.63095	TRIM49C
ENSG00000077616	11	89864683	89926062	315	16	8094095	0.37459	0.35398	NAALAD2
ENSG00000110172	11	89934328	89956532	95	9	8094095	2.1203	0.01699	CHORDC1
ENSG00000165323	11	92085262	92629618	1142	36	8094095	1.2473	0.10615	FAT3
ENSG00000134640	11	92702886	92718232	34	5	8094095	0.93552	0.17476	MTNR1B
ENSG00000180773	11	92877341	92931130	143	17	8094095	0.72526	0.23415	SLC36A4
ENSG00000165325	11	93063137	93171653	400	19	8094095	-1.2982	0.90289	CCDC67
ENSG00000166002	11	93211638	93276674	221	21	8094095	-0.28828	0.61343	SMCO4
ENSG00000166004	11	93394805	93463522	77	12	8094095	-0.65767	0.74463	KIAA1731
ENSG00000166012	11	93463114	93517557	145	7	8094095	-1.581	0.94306	TAF1D
ENSG00000182919	11	93474757	93497915	70	4	8094095	-2.2212	0.98683	C11orf54
ENSG00000042429	11	93517393	93547861	50	5	8094095	-1.4575	0.92751	MED17
ENSG00000214376	11	93551398	93583697	102	13	8094095	0.71604	0.23698	VSTM5
ENSG00000181333	11	93754527	93846917	194	15	8094095	1.2167	0.11185	HEPHL1
ENSG00000110218	11	93862094	93915138	146	13	8094095	1.1429	0.12654	PANX1
ENSG00000183560	11	94038759	94040887	7	1	8094095	-1.2226	0.88926	FOLR4
ENSG00000123901	11	94110477	94134585	98	13	8094095	0.57684	0.28203	GPR83
ENSG00000020922	11	94152895	94227074	153	13	8094095	0.6892	0.24535	MRE11A
ENSG00000168876	11	94226795	94232749	13	4	8094095	-0.2151	0.58516	ANKRD49
ENSG00000134627	11	94277006	94354587	206	20	8094095	0.36262	0.35844	PIWIL4
ENSG00000196371	11	94277017	94283063	6	3	8094095	0.20465	0.41892	FUT4
ENSG00000166025	11	94439597	94609918	342	23	8094095	-0.039641	0.51581	AMOTL1
ENSG00000150316	11	94695787	94706776	28	6	8094095	-3.1118	0.99907	CWC15
ENSG00000186280	11	94706845	94732682	52	8	8094095	-2.9604	0.99846	KDM4D
ENSG00000235268	11	94758422	94760760	4	1	8094095	-1.5089	0.93434	KDM4E
ENSG00000149218	11	94822974	94865809	155	23	8094095	-0.67716	0.75085	ENDOD1
ENSG00000149212	11	94898704	94965705	80	7	8094095	0.65942	0.25481	SESN3
ENSG00000077458	11	95502106	95523573	73	8	8094095	-2.171	0.98503	FAM76B
ENSG00000166037	11	95523129	95565857	159	12	8094095	-2.0133	0.97796	CEP57
ENSG00000087053	11	95566046	95658479	256	15	8094095	-1.7288	0.95808	MTMR2
ENSG00000184384	11	95709762	96076344	1272	104	8094095	0.42597	0.33506	MAML2
ENSG00000149231	11	96085933	96123087	86	12	8094095	1.0567	0.14532	CCDC82
ENSG00000183340	11	96123153	96240738	296	20	8094095	0.19085	0.42432	JRKL
ENSG00000149972	11	98891683	100229616	6185	194	8094095	-0.89112	0.81357	CNTN5
ENSG00000165895	11	100558384	100862668	1431	55	8094095	0.93921	0.17381	ARHGAP42
ENSG00000170647	11	100862811	100864663	12	4	8094095	2.1341	0.016417	TMEM133
ENSG00000082175	11	100900355	101001255	336	17	8094095	1.6242	0.052164	PGR
ENSG00000137672	11	101322295	101743293	1996	45	8094095	1.4409	0.074811	TRPC6
ENSG00000187151	11	101761405	101787253	69	11	8094095	-1.1315	0.87109	ANGPTL5
ENSG00000110318	11	101785746	101871789	230	17	8094095	-1.2596	0.89609	KIAA1377
ENSG00000137691	11	101918174	101955291	97	8	8094095	-1.8334	0.96663	C11orf70
ENSG00000137693	11	101981192	102104154	283	12	8094095	-2.3303	0.9901	YAP1
ENSG00000023445	11	102188215	102210134	24	3	8094095	-0.24975	0.59861	BIRC3
ENSG00000110330	11	102217942	102249401	63	7	8094095	-0.85467	0.80363	BIRC2
ENSG00000152558	11	102267063	102341115	127	11	8094095	-2.4614	0.99308	TMEM123
ENSG00000255482	11	102337986	102369532	122	16	8094095	-1.2353	0.89164	RP11-315O6.2
ENSG00000137673	11	102391239	102401484	32	5	8094095	0.31752	0.37543	MMP7
ENSG00000137674	11	102447566	102496063	256	13	8094095	-0.59106	0.72276	MMP20
ENSG00000255798	11	102552041	102554644	4	2	8094095	2.1884	0.01432	RP11-817J15.3
ENSG00000137675	11	102562218	102576537	77	11	8094095	-1.9356	0.97354	MMP27
ENSG00000118113	11	102582526	102597781	90	16	8094095	-0.73303	0.76823	MMP8
ENSG00000166670	11	102641234	102651359	39	9	8094095	-0.43271	0.66739	MMP10
ENSG00000196611	11	102660651	102668891	32	9	8094095	-1.1988	0.8847	MMP1
ENSG00000149968	11	102706532	102714534	25	5	8094095	1.0007	0.15849	MMP3
ENSG00000137745	11	102813724	102826463	31	5	8094095	1.3375	0.090533	MMP13
ENSG00000137692	11	102932805	102962944	56	8	8094095	-1.1728	0.87957	DCUN1D5
ENSG00000187240	11	102980160	103350591	1966	28	8094095	-1.1814	0.88128	DYNC2H1
ENSG00000170962	11	103777914	104035107	992	56	8094095	1.5258	0.063532	PDGFD
ENSG00000170967	11	103907308	103909922	5	2	8094095	0.52973	0.29815	DDI1
ENSG00000204403	11	104756445	104769397	5	3	8094095	-0.019739	0.50787	CASP12
ENSG00000196954	11	104813593	104840163	64	10	8094095	-0.81363	0.79207	CASP4
ENSG00000137757	11	104864962	104893895	87	12	8094095	-1.5007	0.93329	CASP5
ENSG00000137752	11	104896170	104972158	222	15	8094095	0.4887	0.31253	CASP1
ENSG00000204397	11	104912053	104972158	164	11	8094095	0.84028	0.20038	CARD16
ENSG00000255221	11	104963196	104972158	25	5	8094095	1.1471	0.12567	CARD17
ENSG00000255501	11	105008448	105010453	4	2	8094095	0.49929	0.30879	CARD18
ENSG00000152578	11	105480721	105852819	828	32	8094095	-1.6476	0.95028	GRIA4
ENSG00000170903	11	105866350	105893130	51	8	8094095	-1.3465	0.91093	MSANTD4
ENSG00000182359	11	105921825	105948492	51	8	8094095	-0.79928	0.78794	KBTBD3
ENSG00000149313	11	105946228	105969437	31	4	8094095	0.29544	0.38383	AASDHPPT
ENSG00000152402	11	106544738	106889250	1182	53	8094095	-0.081452	0.53246	GUCY1A2
ENSG00000152404	11	107197071	107328572	556	22	8094095	0.79426	0.21352	CWF19L2
ENSG00000137760	11	107373452	107436472	226	19	8094095	-0.19851	0.57868	ALKBH8
ENSG00000110675	11	107461817	107537505	208	28	8094095	0.37954	0.35214	ELMOD1
ENSG00000268467	11	107462471	107463949	8	3	8094095	0.80085	0.21161	AP000889.3
ENSG00000170290	11	107578104	107590419	33	6	8094095	-0.92163	0.82164	SLN
ENSG00000268602	11	107582998	107595135	33	7	8094095	-1.0106	0.84389	AP002353.1
ENSG00000214306	11	107643129	107647344	19	6	8094095	0.76986	0.22069	AP001024.2
ENSG00000214305	11	107650219	107652316	9	3	8094095	0.8542	0.1965	AP001024.1
ENSG00000110660	11	107661717	107799019	611	28	8094095	0.45831	0.32337	SLC35F2
ENSG00000179331	11	107799229	107834208	120	18	8094095	1.7988	0.036024	RAB39A
ENSG00000166266	11	107879459	107978503	206	16	8094095	-0.4329	0.66746	CUL5
ENSG00000075239	11	107992243	108018503	55	9	8094095	0.086215	0.46565	ACAT1
ENSG00000149308	11	108027942	108093369	104	9	8094095	-0.90632	0.81762	NPAT
ENSG00000149311	11	108093211	108239829	222	10	8094095	-0.76752	0.77861	ATM
ENSG00000269042	11	108130255	108136480	7	2	8094095	-0.92528	0.82259	AP001925.1
ENSG00000166323	11	108179246	108338258	349	11	8094095	-0.76969	0.77926	C11orf65
ENSG00000178202	11	108342832	108369159	50	7	8094095	-1.2558	0.89541	KDELC2
ENSG00000110723	11	108376158	108464465	232	25	8094095	-0.18869	0.57483	EXPH5
ENSG00000178105	11	108535752	108811657	505	14	8094095	-1.1066	0.86577	DDX10
ENSG00000185742	11	109292846	109299840	4	2	8094095	-0.54217	0.70615	C11orf87
ENSG00000149289	11	109964087	110042566	283	11	8094095	2.2127	0.013461	ZC3H12C
ENSG00000137710	11	110045605	110167447	247	14	8094095	0.57117	0.28394	RDX
ENSG00000137714	11	110300607	110335605	119	8	8094095	1.9651	0.024702	FDX1
ENSG00000137727	11	110447766	110583912	375	18	8094095	0.23425	0.4074	ARHGAP20
ENSG00000150750	11	111126707	111157126	70	7	8094095	1.2411	0.10729	C11orf53
ENSG00000196167	11	111164114	111175770	36	5	8094095	-0.14681	0.55836	COLCA1
ENSG00000214290	11	111169565	111179460	29	5	8094095	-0.23976	0.59474	COLCA2
ENSG00000110777	11	111222977	111326355	426	25	8094095	-0.34519	0.63503	POU2AF1
ENSG00000255093	11	111322064	111328876	30	8	8094095	0.62155	0.26712	RP11-794P6.2
ENSG00000137707	11	111338251	111383079	95	11	8094095	0.075883	0.46976	BTG4
ENSG00000183644	11	111385510	111407756	33	5	8094095	0.12424	0.45056	C11orf88
ENSG00000204381	11	111411005	111432264	30	5	8094095	-0.10865	0.54326	LAYN
ENSG00000170145	11	111473115	111601577	167	7	8094095	0.12501	0.45026	SIK2
ENSG00000137713	11	111597632	111637151	37	8	8094095	0.21036	0.41669	PPP2R1B
ENSG00000086848	11	111652919	111742305	97	9	8094095	-0.64914	0.74188	ALG9
ENSG00000258529	11	111657010	111750149	106	10	8094095	-0.57497	0.71734	ALG9
ENSG00000255561	11	111744780	111751967	10	3	8094095	0.070115	0.47205	FDXACB1
ENSG00000137720	11	111749659	111756699	11	1	8094095	0.059518	0.47627	C11orf1
ENSG00000109846	11	111779289	111794446	16	3	8094095	-0.56565	0.71418	CRYAB
ENSG00000170276	11	111782966	111789574	6	2	8094095	-0.53235	0.70276	HSPB2
ENSG00000254445	11	111783460	111797595	13	1	8094095	-0.097364	0.53878	HSPB2-C11orf52
ENSG00000149300	11	111788756	111797596	8	1	8094095	-0.0082701	0.5033	C11orf52
ENSG00000150764	11	111797868	111893308	65	6	8094095	-1.0589	0.85518	DIXDC1
ENSG00000150768	11	111895538	111935114	43	3	8094095	-1.554	0.9399	DLAT
ENSG00000150773	11	111934734	111944998	6	2	8094095	-1.2547	0.89521	PIH1D2
ENSG00000150776	11	111944810	111955874	8	2	8094095	-1.4018	0.91951	C11orf57
ENSG00000204370	11	111957497	111990353	33	4	8094095	-0.78617	0.78412	SDHD
ENSG00000255292	11	111957627	112064528	204	23	8094095	-1.5852	0.94355	SDHD
ENSG00000150782	11	112013974	112034840	52	9	8094095	-1.3304	0.9083	IL18
ENSG00000150783	11	112038095	112043282	12	3	8094095	-0.87687	0.80972	TEX12
ENSG00000272790	11	112041253	112071394	81	11	8094095	-0.83907	0.79928	AP002884.3
ENSG00000197580	11	112046190	112095422	113	13	8094095	-0.73685	0.76939	BCO2
ENSG00000150787	11	112097088	112140678	126	5	8094095	-0.48417	0.68587	PTS
ENSG00000188771	11	112118876	112131583	35	4	8094095	-0.62014	0.73242	PLET1
ENSG00000268472	11	112130988	112132117	3	1	8094095	-0.7987	0.78777	AP002884.2
ENSG00000149294	11	112831997	113149158	818	33	8094095	1.0095	0.15637	NCAM1
ENSG00000149292	11	113185251	113254266	144	17	8094095	0.60109	0.27389	TTC12
ENSG00000170209	11	113258513	113271140	42	7	8094095	1.4073	0.079672	ANKK1
ENSG00000149295	11	113280318	113346413	185	24	8094095	0.78158	0.21723	DRD2
ENSG00000166682	11	113558272	113577095	64	10	8094095	0.68516	0.24662	TMPRSS5
ENSG00000086827	11	113603909	113644533	135	16	8094095	2.5423	0.0055055	ZW10
ENSG00000048028	11	113668596	113746292	172	16	8094095	3.0842	0.0010206	USP28
ENSG00000149305	11	113775399	113817287	124	15	8094095	1.6839	0.046097	HTR3B
ENSG00000166736	11	113845603	113861035	44	8	8094095	2.2391	0.012574	HTR3A
ENSG00000109906	11	113930315	114121398	518	55	8094095	0.45256	0.32543	ZBTB16
ENSG00000166741	11	114128509	114184007	101	13	8094095	-0.16835	0.56685	NNMT
ENSG00000180425	11	114262165	114271139	29	6	8094095	0.78085	0.21744	C11orf71
ENSG00000076053	11	114270752	114284925	37	5	8094095	0.39022	0.34819	RBM7
ENSG00000255663	11	114271404	114314654	143	15	8094095	0.52781	0.29882	RP11-212D19.4
ENSG00000076043	11	114310108	114321001	31	8	8094095	0.72617	0.23387	REXO2
ENSG00000095110	11	114392437	114430617	119	6	8094095	-0.5853	0.72083	NXPE1
ENSG00000137634	11	114441313	114466484	51	11	8094095	-1.3426	0.9103	NXPE4
ENSG00000204361	11	114549108	114579362	105	14	8094095	0.16936	0.43276	NXPE2
ENSG00000182985	11	115039938	115375675	630	42	8094095	-0.56922	0.7154	CADM1
ENSG00000137656	11	116618886	116643704	93	15	8094095	-0.1378	0.5548	BUD13
ENSG00000109917	11	116648436	116658766	28	8	8094095	-0.60522	0.72748	ZNF259
ENSG00000110243	11	116660083	116663136	11	4	8094095	-0.86662	0.80692	APOA5
ENSG00000110244	11	116691419	116694022	15	7	8094095	0.44768	0.32719	APOA4
ENSG00000110245	11	116700422	116703788	22	6	8094095	0.27302	0.39242	APOC3
ENSG00000118137	11	116706467	116708666	9	3	8094095	0.60584	0.27231	APOA1
