GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000118596	12	59989848	60176395	552	20	46350	0.054545	0.47825	SLC16A7
ENSG00000198673	12	62102040	62672931	1946	95	46350	-2.0827	0.98136	FAM19A2
ENSG00000135655	12	62654119	62811211	440	23	46350	-0.85525	0.80379	USP15
ENSG00000061987	12	62860597	62991363	385	24	46350	-0.9618	0.83192	MON2
ENSG00000221949	12	62995531	62997214	8	3	46350	-0.40676	0.65791	C12orf61
ENSG00000111110	12	63037762	63328817	999	106	46350	0.60482	0.27265	PPM1H
ENSG00000166148	12	63539014	63544722	18	6	46350	-0.12898	0.55131	AVPR1A
ENSG00000177990	12	63952693	64062719	589	25	46350	-3.1378	0.99915	DPY19L2
ENSG00000118600	12	64173583	64203338	55	11	46350	-1.8832	0.97016	TMEM5
ENSG00000196935	12	64238073	64541613	717	75	46350	-1.1855	0.8821	SRGAP1
ENSG00000174206	12	64580096	64616076	67	9	46350	-1.0144	0.8448	C12orf66
ENSG00000185306	12	64660217	64784972	419	27	46350	0.68067	0.24804	C12orf56
ENSG00000184575	12	64798130	64844907	80	12	46350	0.81057	0.20881	XPOT
ENSG00000183735	12	64845660	64895888	116	15	46350	-0.24071	0.59511	TBK1
ENSG00000153179	12	65004293	65091347	298	18	46350	-0.31959	0.62536	RASSF3
ENSG00000135677	12	65107225	65153227	78	6	46350	-1.3546	0.91222	GNS
ENSG00000111490	12	65174589	65274812	141	19	46350	-1.0232	0.8469	TBC1D30
ENSG00000156076	12	65444406	65515346	133	14	46350	1.7452	0.040478	WIF1
ENSG00000174106	12	65563351	65642107	96	12	46350	0.59603	0.27558	LEMD3
ENSG00000174099	12	65672423	65882024	332	20	46350	2.3723	0.0088379	MSRB3
ENSG00000149948	12	66217911	66360075	262	29	46350	0.50666	0.3062	HMGA2
ENSG00000197301	12	66245120	66275947	62	10	46350	0.38932	0.34852	RP11-366L20.2
ENSG00000267942	12	66291518	66317967	44	10	46350	0.84148	0.20004	AC090673.2
ENSG00000139233	12	66516842	66524548	19	3	46350	1.1694	0.12111	LLPH
ENSG00000228144	12	66517697	66563765	115	9	46350	1.2288	0.10957	TMBIM4
ENSG00000155957	12	66517709	66563852	115	9	46350	1.2288	0.10957	TMBIM4
ENSG00000090376	12	66582659	66648402	115	15	46350	1.2173	0.11174	IRAK3
ENSG00000127311	12	66696325	66737423	115	10	46350	2.0823	0.018655	HELB
ENSG00000155974	12	66741211	67197966	1712	102	46350	-1.3398	0.90984	GRIP1
ENSG00000111530	12	67663061	67713731	175	15	46350	-1.8316	0.96649	CAND1
ENSG00000127334	12	68042118	68059186	32	6	46350	2.4225	0.0077067	DYRK2
ENSG00000111537	12	68548548	68553527	10	3	46350	0.46298	0.32169	IFNG
ENSG00000111536	12	68595131	68619601	78	13	46350	-1.3514	0.91171	IL26
ENSG00000127318	12	68642022	68647387	16	6	46350	-0.66454	0.74683	IL22
ENSG00000111554	12	68666223	68726161	114	17	46350	0.1333	0.44698	MDM1
ENSG00000127314	12	69004619	69054372	92	20	46350	0.23879	0.40563	RAP1B
ENSG00000111581	12	69080514	69136785	139	17	46350	1.2821	0.099909	NUP107
ENSG00000175782	12	69139886	69187508	112	21	46350	1.3942	0.081628	SLC35E3
ENSG00000251695	12	69186125	69187743	3	2	46350	0.66745	0.25224	AC124890.1
ENSG00000135679	12	69201956	69239214	100	12	46350	0.43174	0.33296	MDM2
ENSG00000135678	12	69235977	69365350	431	52	46350	1.6435	0.050135	CPM
ENSG00000111605	12	69633317	69668138	82	12	46350	1.7124	0.043409	CPSF6
ENSG00000090382	12	69742121	69748014	22	6	46350	1.6757	0.046899	LYZ
ENSG00000127337	12	69753483	69784576	157	13	46350	1.5236	0.063804	YEATS4
ENSG00000166225	12	69864129	69973562	325	17	46350	0.36203	0.35866	FRS2
ENSG00000166226	12	69979114	69995350	69	10	46350	0.47627	0.31694	CCT2
ENSG00000198812	12	70002351	70004942	5	3	46350	-0.44722	0.67264	LRRC10
ENSG00000127325	12	70037140	70093256	290	16	46350	1.1849	0.11803	BEST3
ENSG00000127328	12	70132461	70216984	277	18	46350	0.85761	0.19556	RAB3IP
ENSG00000258052	12	70195449	70249143	200	22	46350	0.23834	0.40581	AC025263.3
ENSG00000166268	12	70219084	70352877	614	41	46350	0.46534	0.32084	MYRFL
ENSG00000111596	12	70636774	70748773	338	17	46350	-0.2072	0.58207	CNOT2
ENSG00000135643	12	70760056	70828072	273	24	46350	0.9802	0.16349	KCNMB4
ENSG00000127329	12	70910630	71031220	523	55	46350	1.785	0.037132	PTPRB
ENSG00000153233	12	71031853	71314623	1010	80	46350	0.31373	0.37686	PTPRR
ENSG00000258053	12	71441182	71512027	219	14	46350	-0.36464	0.64231	CTD-2021H9.3
ENSG00000127324	12	71518865	71835678	1112	56	46350	1.0654	0.14335	TSPAN8
ENSG00000139292	12	71833550	71980090	639	28	46350	0.9565	0.16941	LGR5
ENSG00000133858	12	72003252	72061505	118	10	46350	0.68743	0.24591	ZFC3H1
ENSG00000173451	12	72056789	72074419	31	6	46350	0.029919	0.48807	THAP2
ENSG00000258064	12	72067984	72092748	43	7	46350	-1.3766	0.91569	RP11-293I14.2
ENSG00000139291	12	72079867	72097836	35	7	46350	-1.3732	0.91516	TMEM19
ENSG00000080371	12	72148654	72184699	61	8	46350	1.3207	0.093306	RAB21
ENSG00000121749	12	72233487	72320629	221	17	46350	0.49523	0.31022	TBC1D15
ENSG00000139287	12	72332626	72580398	697	33	46350	-0.61958	0.73223	TPH2
ENSG00000072657	12	72481046	73059422	1480	63	46350	0.013006	0.49481	TRHDE
ENSG00000253719	12	74931551	74935223	13	4	46350	-0.77074	0.77957	ATXN7L3B
ENSG00000166006	12	75433857	75603648	515	32	46350	0.53106	0.29769	KCNC2
ENSG00000180881	12	75669759	75784708	221	21	46350	0.13366	0.44684	CAPS2
ENSG00000173401	12	75728419	75764340	75	8	46350	-0.018308	0.5073	GLIPR1L1
ENSG00000180481	12	75784850	75826468	164	8	46350	1.1489	0.12529	GLIPR1L2
ENSG00000139278	12	75874460	75897633	73	8	46350	0.72806	0.23329	GLIPR1
ENSG00000111615	12	75890684	75905416	48	7	46350	0.40195	0.34386	KRR1
ENSG00000139289	12	76419227	76427712	17	6	46350	-0.58294	0.72003	PHLDA1
ENSG00000187109	12	76438670	76478813	70	7	46350	0.7149	0.23734	NAP1L1
ENSG00000179941	12	76738254	76742222	4	2	46350	0.28208	0.38894	BBS10
ENSG00000091039	12	76745577	76953589	431	16	46350	0.41989	0.33728	OSBPL8
ENSG00000186908	12	77157368	77247476	371	17	46350	0.65632	0.25581	ZDHHC17
ENSG00000175183	12	77252495	77272840	95	15	46350	0.66991	0.25146	CSRP2
ENSG00000165891	12	77415027	77459360	139	29	46350	1.0369	0.14988	E2F7
ENSG00000268519	12	77949297	77950568	5	1	46350	-0.37888	0.64761	AC073528.1
ENSG00000067798	12	78224685	78606790	1462	76	46350	1.2697	0.1021	NAV3
ENSG00000067715	12	79257773	79845788	1492	60	46350	0.8958	0.18518	SYT1
ENSG00000177425	12	79968759	80084877	128	9	46350	0.78924	0.21499	PAWR
ENSG00000058272	12	80167343	80329240	200	7	46350	2.6277	0.0042985	PPP1R12A
ENSG00000269531	12	80198742	80202321	5	2	46350	1.8756	0.030358	AC073569.1
ENSG00000165899	12	80603233	80772870	422	29	46350	1.4094	0.079356	OTOGL
ENSG00000139304	12	80799774	81072802	887	46	46350	0.81791	0.2067	PTPRQ
ENSG00000111046	12	81101277	81103253	5	2	46350	2.231	0.012841	MYF6
ENSG00000111049	12	81110691	81113452	4	2	46350	0.66523	0.25295	MYF5
ENSG00000111052	12	81186299	81331704	476	27	46350	-0.79559	0.78686	LIN7A
ENSG00000111058	12	81331594	81650533	1240	36	46350	-0.33027	0.6294	ACSS3
ENSG00000139220	12	81652045	82153332	1371	57	46350	-1.4381	0.92479	PPFIA2
ENSG00000133773	12	82617460	82752584	370	23	46350	1.3375	0.090533	CCDC59
ENSG00000127720	12	82752276	82873015	316	10	46350	0.80987	0.20901	METTL25
ENSG00000179104	12	83080659	83528649	1403	82	46350	-1.2212	0.88899	TMTC2
ENSG00000072041	12	85253492	85307394	90	13	46350	1.0972	0.13627	SLC6A15
ENSG00000231738	12	85408094	85430055	30	6	46350	0.0086988	0.49653	TSPAN19
ENSG00000133640	12	85430092	85657002	375	18	46350	-0.70828	0.76061	LRRIQ1
ENSG00000180318	12	85673885	85695562	45	7	46350	-0.40105	0.65581	ALX1
ENSG00000198774	12	86198331	86230348	134	15	46350	0.79357	0.21372	RASSF9
ENSG00000133636	12	86268073	86276770	34	5	46350	0.61385	0.26966	NTS
ENSG00000182050	12	86372516	87232681	2783	44	46350	0.35984	0.35948	MGAT4C
ENSG00000165805	12	88373816	88427814	116	7	46350	-0.88335	0.81148	C12orf50
ENSG00000133641	12	88427623	88443937	17	4	46350	-0.52632	0.70067	C12orf29
ENSG00000198707	12	88442793	88535993	159	12	46350	-0.14301	0.55686	CEP290
ENSG00000139324	12	88536073	88593664	103	6	46350	-1.1516	0.87525	TMTC3
ENSG00000049130	12	88886570	88974628	187	9	46350	-0.58618	0.72112	KITLG
ENSG00000139318	12	89741009	89747048	29	5	46350	2.3266	0.009994	DUSP6
ENSG00000139323	12	89813495	89919801	324	17	46350	1.0605	0.14445	POC1B
ENSG00000257594	12	89913185	89920039	19	4	46350	0.44021	0.32989	GALNT4
ENSG00000259075	12	89913185	89920039	19	4	46350	0.44021	0.32989	POC1B-GALNT4
ENSG00000070961	12	89981828	90103077	236	24	46350	-1.589	0.94397	ATP2B1
ENSG00000197651	12	91299399	91348953	105	18	46350	0.62063	0.26742	CCER1
ENSG00000083782	12	91357456	91398803	136	13	46350	1.0143	0.15522	EPYC
ENSG00000139330	12	91444268	91451760	49	11	46350	0.79286	0.21393	KERA
ENSG00000139329	12	91496406	91505608	43	6	46350	0.76978	0.22071	LUM
ENSG00000011465	12	91539025	91576900	58	9	46350	-0.3863	0.65036	DCN
ENSG00000257242	12	92378756	92536690	490	60	46350	1.2579	0.10422	C12orf79
ENSG00000133639	12	92536286	92539673	10	4	46350	1.9671	0.024584	BTG1
ENSG00000205057	12	92813870	92821924	23	4	46350	-0.68986	0.75486	CLLU1OS
ENSG00000257127	12	92815307	92824778	35	5	46350	-0.93588	0.82533	CLLU1
ENSG00000214215	12	93096619	93102325	10	5	46350	0.82247	0.20541	C12orf74
ENSG00000187510	12	93115281	93166231	126	15	46350	-0.34631	0.63545	PLEKHG7
ENSG00000102189	12	93164413	93323107	386	17	46350	-0.31688	0.62433	EEA1
ENSG00000173598	12	93771659	93797024	90	13	46350	-0.98583	0.83789	NUDT4
ENSG00000177889	12	93799449	93836038	62	14	46350	-1.715	0.95682	UBE2N
ENSG00000198015	12	93861264	93897545	148	12	46350	-1.5042	0.93374	MRPL42
ENSG00000120833	12	93963590	93977263	35	7	46350	0.64602	0.25913	SOCS2
ENSG00000169372	12	94071151	94288616	606	52	46350	-0.60373	0.72699	CRADD
ENSG00000136040	12	94542499	94701451	653	62	46350	0.19779	0.42161	PLXNC1
ENSG00000258365	12	94671534	94676620	25	5	46350	1.1719	0.12061	RP11-1105G2.3
ENSG00000173588	12	94700225	94853764	347	25	46350	2.0244	0.021465	CCDC41
ENSG00000057704	12	94960900	95044338	358	38	46350	1.7622	0.039022	TMCC3
ENSG00000184752	12	95290831	95397546	668	39	46350	-0.081267	0.53239	NDUFA12
ENSG00000120798	12	95414005	95467479	160	23	46350	0.13633	0.44578	NR2C1
ENSG00000180263	12	95470525	95611258	552	26	46350	0.013136	0.49476	FGD6
ENSG00000028203	12	95611522	95696566	333	22	46350	0.13146	0.44771	VEZT
ENSG00000258247	12	95770984	95774672	38	6	46350	-0.83902	0.79927	RP11-167N24.6
ENSG00000111142	12	95867296	95909615	178	19	46350	1.0669	0.14301	METAP2
ENSG00000136014	12	95910336	95945266	127	26	46350	0.75619	0.22477	USP44
ENSG00000074527	12	96051583	96184930	635	48	46350	1.5653	0.058754	NTN4
ENSG00000258292	12	96196875	96217085	68	11	46350	2.3237	0.010071	RP11-536G4.1
ENSG00000139343	12	96252706	96297606	189	23	46350	1.8336	0.03336	SNRPF
ENSG00000165972	12	96260826	96336752	343	30	46350	1.673	0.047164	CCDC38
ENSG00000139344	12	96337071	96362370	125	10	46350	0.48245	0.31474	AMDHD1
ENSG00000084110	12	96366440	96390143	125	17	46350	-0.18668	0.57404	HAL
ENSG00000111144	12	96394606	96437298	134	14	46350	-0.58111	0.71942	LTA4H
ENSG00000111145	12	96588160	96663613	212	38	46350	-0.22195	0.58782	ELK3
ENSG00000059758	12	96672039	96794338	348	24	46350	-0.17713	0.5703	CDK17
ENSG00000188596	12	96883349	97269333	1336	33	46350	-2.0968	0.98199	C12orf55
ENSG00000139350	12	97301001	97347129	108	9	46350	0.67059	0.25124	NEDD1
ENSG00000245017	12	98879322	98897633	78	13	46350	0.56547	0.28588	RP11-181C3.1
ENSG00000120802	12	98909290	98944157	110	16	46350	-0.42603	0.66496	TMPO
ENSG00000075415	12	98987369	98995946	20	8	46350	-1.9406	0.97385	SLC25A3
ENSG00000166130	12	99007183	99038891	105	18	46350	0.09908	0.46054	IKBIP
ENSG00000120868	12	99038919	99129204	219	21	46350	-0.52212	0.69921	APAF1
ENSG00000185046	12	99120235	100378432	3523	161	46350	-0.66123	0.74577	ANKS1B
ENSG00000180219	12	100041531	100043824	9	3	46350	0.082175	0.46725	FAM71C
ENSG00000111647	12	100422233	100536626	310	20	46350	-0.36187	0.64128	UHRF1BP1L
ENSG00000075089	12	100592900	100635643	110	17	46350	-0.06897	0.52749	ACTR6
ENSG00000166153	12	100597447	100660857	157	19	46350	0.091692	0.46347	DEPDC4
ENSG00000136021	12	100660918	100735502	135	14	46350	-0.61307	0.73008	SCYL2
ENSG00000179520	12	100750857	100815837	190	27	46350	1.5204	0.064206	SLC17A8
ENSG00000012504	12	100867486	100958191	193	24	46350	0.35052	0.36297	NR1H4
ENSG00000139354	12	100967461	101022064	149	16	46350	0.39019	0.3482	GAS2L3
ENSG00000151572	12	101111304	101522419	1441	85	46350	2.4518	0.0071076	ANO4
ENSG00000256870	12	101549271	101604185	149	16	46350	-0.2204	0.58722	SLC5A8
ENSG00000120800	12	101673887	101780394	288	21	46350	0.945	0.17233	UTP20
ENSG00000120805	12	101786898	101801598	40	12	46350	1.4474	0.073897	ARL1
ENSG00000166211	12	101869199	101880775	44	11	46350	0.14678	0.44165	SPIC
ENSG00000196091	12	101962131	102079796	493	43	46350	0.2005	0.42055	MYBPC1
ENSG00000111666	12	102090725	102137918	132	19	46350	1.1592	0.12319	CHPT1
ENSG00000139351	12	102122426	102133250	19	6	46350	1.5252	0.063605	SYCP3
ENSG00000111670	12	102139275	102224716	235	23	46350	0.7811	0.21737	GNPTAB
ENSG00000136048	12	102271129	102405908	595	49	46350	0.88848	0.18714	DRAM1
ENSG00000120860	12	102406705	102455927	116	16	46350	-1.0108	0.84394	CCDC53
ENSG00000075188	12	102467967	102513902	110	15	46350	-1.0627	0.85603	NUP37
ENSG00000185480	12	102513956	102591298	165	14	46350	-0.2902	0.61417	PARPBP
ENSG00000017427	12	102789645	102874423	163	21	46350	0.73402	0.23147	IGF1
ENSG00000171759	12	103230663	103352188	458	26	46350	1.1899	0.11704	PAH
ENSG00000139352	12	103351464	103354294	8	4	46350	-0.47705	0.68334	ASCL1
ENSG00000257860	12	103545620	103562087	62	12	46350	1.0901	0.13783	RP11-552I14.1
ENSG00000179088	12	103631369	103889749	679	30	46350	0.28047	0.38956	C12orf42
ENSG00000136011	12	103981051	104160505	711	73	46350	0.46912	0.31949	STAB2
ENSG00000111696	12	104164231	104234975	370	21	46350	0.62463	0.26611	NT5DC3
ENSG00000257327	12	104235229	104238442	18	6	46350	0.18596	0.42624	RP11-650K20.3
ENSG00000166598	12	104323885	104347423	122	20	46350	0.058372	0.47673	HSP90B1
ENSG00000204954	12	104343980	104359486	90	16	46350	-0.13175	0.55241	C12orf73
ENSG00000139372	12	104359582	104382652	116	19	46350	-0.66007	0.7454	TDG
ENSG00000120820	12	104382762	104457961	261	28	46350	-0.68769	0.75418	GLT8D2
ENSG00000111727	12	104458235	104498639	112	16	46350	-0.61372	0.7303	HCFC2
ENSG00000120837	12	104510855	104532067	45	9	46350	-0.52362	0.69973	NFYB
ENSG00000198431	12	104609557	104744061	527	28	46350	-1.2642	0.89691	TXNRD1
ENSG00000255150	12	104697517	104698980	3	2	46350	-0.82496	0.7953	EID3
ENSG00000171310	12	104849073	105155792	1130	102	46350	-0.41894	0.66237	CHST11
ENSG00000136052	12	105196331	105352522	497	24	46350	0.093375	0.4628	SLC41A2
ENSG00000151131	12	105380088	105443515	275	15	46350	0.16489	0.43451	C12orf45
ENSG00000136010	12	105413568	105478355	316	23	46350	1.1617	0.12267	ALDH1L2
ENSG00000136051	12	105501102	105562912	187	18	46350	0.77676	0.21865	KIAA1033
ENSG00000136044	12	105567074	105630016	242	22	46350	0.63306	0.26335	APPL2
ENSG00000235162	12	105629068	105789875	653	37	46350	0.46364	0.32145	C12orf75
ENSG00000074590	12	106457118	106533811	228	35	46350	-1.6627	0.95181	NUAK1
ENSG00000136026	12	106631655	106698057	200	39	46350	0.3245	0.37278	CKAP4
ENSG00000166046	12	106695707	106740793	131	16	46350	0.12848	0.44888	TCP11L2
ENSG00000013503	12	106751436	106903976	437	21	46350	-0.71662	0.7632	POLR3B
ENSG00000257545	12	106889736	107168696	702	48	46350	-1.6247	0.94789	RP11-144F15.1
ENSG00000111783	12	106976685	107156581	417	25	46350	-1.3164	0.90598	RFX4
ENSG00000111785	12	107168373	107283090	193	23	46350	-1.8395	0.96708	RIC8B
ENSG00000151135	12	107349497	107372556	61	11	46350	-1.9415	0.9739	C12orf23
ENSG00000120832	12	107371069	107380944	25	8	46350	-1.7523	0.96014	MTERFD3
ENSG00000008405	12	107385142	107487607	278	15	46350	-2.0329	0.97897	CRY1
ENSG00000151136	12	107712190	108053419	1030	65	46350	1.1469	0.12571	BTBD11
ENSG00000136045	12	108079509	108106944	86	12	46350	0.61608	0.26892	PWP1
ENSG00000110851	12	108126643	108155049	85	8	46350	0.40435	0.34298	PRDM4
ENSG00000187855	12	108168162	108170421	5	3	46350	0.93408	0.17513	ASCL4
ENSG00000075035	12	108523248	108644314	362	27	46350	-0.22503	0.58902	WSCD2
ENSG00000174600	12	108681821	108733118	189	35	46350	-0.70878	0.76077	CMKLR1
ENSG00000198855	12	108908962	108919614	20	6	46350	-1.3858	0.91709	FICD
ENSG00000075856	12	108916357	108955176	153	13	46350	-0.57846	0.71852	SART3
ENSG00000136003	12	108956358	108963160	22	5	46350	-0.8902	0.81332	ISCU
ENSG00000183160	12	108983622	108992096	29	8	46350	-0.58949	0.72223	TMEM119
ENSG00000110876	12	109015686	109027735	37	12	46350	-0.66593	0.74727	SELPLG
ENSG00000110880	12	109038885	109125372	209	20	46350	1.0759	0.14098	CORO1C
ENSG00000084112	12	109176466	109251366	137	22	46350	1.4696	0.070839	SSH1
ENSG00000110887	12	109252708	109294819	141	22	46350	-0.83095	0.797	DAO
ENSG00000166111	12	109304658	109459045	339	28	46350	-0.2032	0.58051	SVOP
ENSG00000135093	12	109460894	109525831	110	15	46350	-0.48137	0.68487	USP30
ENSG00000189046	12	109525996	109531436	17	7	46350	-0.64711	0.74122	ALKBH2
ENSG00000076248	12	109535379	109548797	28	9	46350	0.026568	0.4894	UNG
ENSG00000076555	12	109554400	109706031	574	40	46350	-0.89814	0.81544	ACACB
ENSG00000139445	12	109715784	109747025	76	12	46350	0.072516	0.4711	FOXN4
ENSG00000174527	12	109785708	109893328	572	23	46350	0.11852	0.45283	MYO1H
ENSG00000110906	12	109886461	109915349	128	10	46350	0.27952	0.38992	KCTD10
ENSG00000151148	12	109915207	109974507	155	16	46350	0.28494	0.38785	UBE3B
ENSG00000139428	12	109991542	110011679	82	11	46350	0.064664	0.47422	MMAB
ENSG00000110921	12	110011060	110035067	74	12	46350	0.38605	0.34973	MVK
ENSG00000139438	12	110152033	110208312	156	22	46350	1.6449	0.049998	FAM222A
ENSG00000111199	12	110220890	110271212	174	25	46350	1.2351	0.1084	TRPV4
ENSG00000139433	12	110288748	110318293	100	13	46350	1.1549	0.12407	GLTP
ENSG00000139437	12	110338069	110421646	205	19	46350	2.3022	0.010661	TCHP
ENSG00000139436	12	110367607	110434194	153	18	46350	2.4219	0.0077191	GIT2
ENSG00000076513	12	110436991	110477568	86	15	46350	2.3395	0.0096561	ANKRD13A
ENSG00000174456	12	110465872	110511491	132	20	46350	2.1444	0.016001	C12orf76
ENSG00000122970	12	110562140	110656602	209	17	46350	-0.070981	0.52829	IFT81
ENSG00000174437	12	110718561	110788898	187	15	46350	0.25472	0.39947	ATP2A2
ENSG00000196510	12	110810705	110841535	112	14	46350	0.38282	0.35093	ANAPC7
ENSG00000111229	12	110872630	110888227	51	9	46350	0.084545	0.46631	ARPC3
ENSG00000111231	12	110890289	110907073	46	8	46350	0.38062	0.35174	GPN3
ENSG00000204856	12	110906169	110928190	65	10	46350	0.34394	0.36544	FAM216A
ENSG00000111237	12	110928902	110939922	24	6	46350	0.38403	0.35048	VPS29
ENSG00000151164	12	110939460	110969891	92	11	46350	0.5633	0.28661	RAD9B
ENSG00000196850	12	110969120	111021125	132	12	46350	0.39025	0.34818	PPTC7
ENSG00000204852	12	111051832	111087235	75	10	46350	0.22586	0.41065	TCTN1
ENSG00000122986	12	111065646	111142755	179	15	46350	0.81639	0.20714	HVCN1
ENSG00000186298	12	111157485	111180744	61	10	46350	1.2499	0.10566	PPP1CC
ENSG00000173093	12	111284573	111345339	229	25	46350	-1.9109	0.97199	CCDC63
ENSG00000111245	12	111348623	111358526	49	6	46350	-1.6045	0.94569	MYL2
ENSG00000111249	12	111471828	111788358	464	29	46350	-0.53865	0.70493	CUX2
ENSG00000198324	12	111798455	111806925	15	3	46350	0.59281	0.27665	FAM109A
ENSG00000111252	12	111843752	111889427	45	6	46350	0.98625	0.16201	SH2B3
ENSG00000204842	12	111890018	112037480	153	9	46350	0.88201	0.18888	ATXN2
ENSG00000089234	12	112079950	112123790	41	7	46350	1.1237	0.13057	BRAP
ENSG00000111271	12	112123857	112194903	84	7	46350	0.74778	0.2273	ACAD10
ENSG00000257767	12	112191694	112229222	34	5	46350	0.94838	0.17147	RP11-162P23.2
ENSG00000111275	12	112204691	112247782	48	6	46350	1.2185	0.11151	ALDH2
ENSG00000089022	12	112279782	112334343	125	4	46350	1.2333	0.10873	MAPKAPK5
ENSG00000198270	12	112369086	112450970	161	7	46350	0.95451	0.16991	TMEM116
ENSG00000089248	12	112451120	112461255	15	5	46350	0.90414	0.18296	ERP29
ENSG00000111300	12	112464500	112546826	95	13	46350	0.47454	0.31756	NAA25
ENSG00000135148	12	112563305	112591407	27	6	46350	0.56847	0.28486	TRAFD1
ENSG00000173064	12	112597992	112819896	274	15	46350	0.055186	0.478	HECTD4
ENSG00000089009	12	112842994	112856642	16	6	46350	0.16349	0.43507	RPL6
ENSG00000179295	12	112856155	112947717	111	16	46350	0.14503	0.44234	PTPN11
ENSG00000089169	12	113008184	113336686	705	58	46350	1.2037	0.11436	RPH3A
ENSG00000089127	12	113344582	113369990	113	4	46350	1.0903	0.13778	OAS1
ENSG00000111331	12	113376157	113411054	117	11	46350	0.66405	0.25333	OAS3
ENSG00000111335	12	113416200	113449528	98	12	46350	0.38448	0.35031	OAS2
ENSG00000135144	12	113494514	113535833	169	28	46350	2.3078	0.010506	DTX1
ENSG00000111344	12	113536624	113574044	150	10	46350	1.0825	0.13952	RASAL1
ENSG00000186710	12	113587663	113597081	19	2	46350	0.32852	0.37126	CCDC42B
ENSG00000123064	12	113594979	113623284	49	4	46350	-0.040692	0.51623	DDX54
ENSG00000139405	12	113623331	113630173	15	2	46350	0.40088	0.34425	RITA1
ENSG00000166578	12	113633246	113658899	54	4	46350	-0.21918	0.58674	IQCD
ENSG00000186815	12	113658855	113736390	151	6	46350	-0.52526	0.7003	TPCN1
ENSG00000089060	12	113736564	113797298	188	16	46350	-0.21751	0.5861	SLC8B1
ENSG00000151176	12	113796371	113827203	54	5	46350	0.90223	0.18347	PLBD2
ENSG00000135094	12	113830250	113864106	84	5	46350	1.7409	0.040848	SDS
ENSG00000139410	12	113860042	113876081	36	3	46350	1.9354	0.026468	SDSL
ENSG00000089116	12	113899839	113910085	11	2	46350	2.0387	0.02074	LHX5
ENSG00000122965	12	114254543	114404176	715	38	46350	0.27441	0.39189	RBM19
ENSG00000089225	12	114791736	114846247	178	29	46350	-0.57709	0.71806	TBX5
ENSG00000135111	12	115108059	115121969	26	6	46350	-1.228	0.89028	TBX3
ENSG00000257726	12	115800817	115802550	5	3	46350	-1.9505	0.97444	RP11-116D17.1
ENSG00000123066	12	116395711	116715143	626	30	46350	-0.55393	0.71019	MED13L
ENSG00000171471	12	116997186	117014425	79	19	46350	0.38848	0.34883	MAP1LC3B2
ENSG00000111412	12	117153593	117175875	79	16	46350	-0.55146	0.70934	C12orf49
ENSG00000135119	12	117176096	117291436	351	27	46350	1.8854	0.029686	RNFT2
ENSG00000135116	12	117293949	117319246	40	7	46350	-0.58019	0.71911	HRK
ENSG00000174989	12	117348761	117468953	220	12	46350	-0.095279	0.53795	FBXW8
ENSG00000088992	12	117476728	117537284	199	17	46350	-1.4954	0.9326	TESC
ENSG00000135108	12	117581146	117628336	196	10	46350	2.3041	0.010608	FBXO21
ENSG00000089250	12	117645947	117889975	788	57	46350	1.864	0.031163	NOS1
ENSG00000171435	12	117890817	118406788	1924	161	46350	1.0498	0.14689	KSR2
ENSG00000111445	12	118451393	118470935	73	16	46350	2.6265	0.0043133	RFC5
ENSG00000176871	12	118470712	118500235	85	10	46350	2.215	0.01338	WSB2
ENSG00000176834	12	118501398	118573831	303	35	46350	2.3522	0.0093315	VSIG10
ENSG00000089220	12	118573663	118583389	27	7	46350	0.95809	0.16901	PEBP1
ENSG00000135090	12	118587606	118810750	496	23	46350	2.2914	0.010969	TAOK3
ENSG00000111707	12	118814185	118855840	120	9	46350	2.2243	0.013064	SUDS3
ENSG00000139767	12	119419300	119600856	805	49	46350	0.48532	0.31372	SRRM4
ENSG00000152137	12	119616447	119658936	125	23	46350	-0.61741	0.73152	HSPB8
ENSG00000183273	12	119772517	119978852	645	57	46350	-0.60907	0.72876	CCDC60
ENSG00000224982	12	120031264	120079363	159	11	46350	0.33094	0.37035	TMEM233
ENSG00000111725	12	120105558	120119435	23	4	46350	0.91951	0.17891	PRKAB1
ENSG00000122966	12	120123595	120315095	553	30	46350	0.89584	0.18517	CIT
ENSG00000255692	12	120137573	120138816	1	1	46350	-0.68999	0.7549	RP1-127H14.3
ENSG00000135127	12	120427673	120532298	237	18	46350	2.02	0.02169	CCDC64
ENSG00000111737	12	120532899	120555306	75	14	46350	2.1044	0.017671	RAB35
ENSG00000089154	12	120565007	120632513	115	8	46350	-0.65754	0.74458	GCN1L1
ENSG00000089157	12	120634489	120639038	10	4	46350	-1.1601	0.87699	RPLP0
ENSG00000089159	12	120648250	120703574	81	11	46350	1.2164	0.11192	PXN
ENSG00000089163	12	120740119	120751052	34	6	46350	1.6973	0.044822	SIRT4
ENSG00000170890	12	120759914	120765592	15	5	46350	1.8682	0.030866	PLA2G1B
ENSG00000135097	12	120779133	120806983	79	10	46350	1.4418	0.07468	MSI1
ENSG00000111775	12	120875893	120878545	8	3	46350	0.63539	0.26259	COX6A1
ENSG00000111780	12	120876001	120897809	73	11	46350	1.2964	0.097419	AL021546.6
ENSG00000170855	12	120881764	120884215	3	1	46350	1.6815	0.046333	TRIAP1
ENSG00000257218	12	120884241	120899389	54	9	46350	1.2648	0.10296	GATC
