GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000254550	11	76813886	76814377	3	2	1474097	-1.0926	0.86272	OMP
ENSG00000137474	11	76839310	76926284	496	80	1474097	-1.7518	0.9601	MYO7A
ENSG00000178795	11	76927603	77012732	419	39	1474097	0.2908	0.3856	GDPD4
ENSG00000149269	11	77032752	77185680	696	46	1474097	-0.57822	0.71844	PAK1
ENSG00000268635	11	77184416	77188074	15	9	1474097	-0.33889	0.63265	DKFZP434E1119
ENSG00000074201	11	77225981	77348850	503	53	1474097	0.71291	0.23795	CLNS1A
ENSG00000178301	11	77300436	77321400	86	18	1474097	1.001	0.15842	AQP11
ENSG00000048649	11	77371041	77532063	711	52	1474097	1.2699	0.10205	RSF1
ENSG00000087884	11	77532155	77629478	345	37	1474097	0.95974	0.16859	AAMDC
ENSG00000149262	11	77589766	77705724	499	46	1474097	1.7661	0.038689	INTS4
ENSG00000151364	11	77726761	77757237	217	34	1474097	0.61023	0.27085	KCTD14
ENSG00000259112	11	77728017	77790911	408	37	1474097	0.21351	0.41547	NDUFC2-KCTD14
ENSG00000151365	11	77774907	77779397	35	7	1474097	-0.44642	0.67235	THRSP
ENSG00000151366	11	77779350	77791265	62	17	1474097	-0.30581	0.62012	NDUFC2
ENSG00000159063	11	77811982	77850706	302	19	1474097	-0.5188	0.69805	ALG8
ENSG00000188997	11	77882295	77899868	102	25	1474097	0.88482	0.18813	KCTD21
ENSG00000118369	11	77899858	77925757	126	34	1474097	1.018	0.15433	USP35
ENSG00000033327	11	77926343	78129394	951	35	1474097	1.269	0.10222	GAB2
ENSG00000137513	11	78147007	78285919	710	30	1474097	1.0353	0.15027	NARS2
ENSG00000149256	11	78363876	79151992	4043	339	1474097	-1.1968	0.88432	TENM4
ENSG00000182103	11	82443053	82444906	11	4	1474097	-0.51666	0.6973	FAM181B
ENSG00000137509	11	82534544	82681626	637	55	1474097	-1.3717	0.91491	PRCP
ENSG00000165490	11	82611017	82669319	219	41	1474097	-0.83373	0.79778	C11orf82
ENSG00000137502	11	82684175	82782965	413	53	1474097	-0.38162	0.64863	RAB30
ENSG00000165494	11	82868030	82898493	117	30	1474097	-1.4801	0.93057	PCF11
ENSG00000137494	11	82904781	82971736	342	47	1474097	-0.12705	0.55055	ANKRD42
ENSG00000137500	11	82970139	82997450	164	38	1474097	-2.2367	0.98735	CCDC90B
ENSG00000150672	11	83166055	85338966	10987	326	1474097	-0.16125	0.56405	DLG2
ENSG00000171204	11	85339629	85347580	25	13	1474097	0.85707	0.1957	TMEM126B
ENSG00000171202	11	85359011	85367591	37	16	1474097	0.99445	0.16	TMEM126A
ENSG00000137504	11	85370752	85393951	81	32	1474097	-0.75763	0.77566	CREBZF
ENSG00000179071	11	85394893	85397320	8	4	1474097	-0.41685	0.66161	CCDC89
ENSG00000137501	11	85405267	85522184	531	44	1474097	-2.5634	0.99482	SYTL2
ENSG00000215504	11	85563600	85565986	13	4	1474097	-2.0042	0.97748	AP000974.1
ENSG00000150676	11	85566144	85631064	366	44	1474097	-1.3739	0.91527	CCDC83
ENSG00000073921	11	85668727	85780924	575	43	1474097	0.36393	0.35795	PICALM
ENSG00000074266	11	85955586	85989855	180	32	1474097	1.9318	0.02669	EED
ENSG00000149196	11	86013253	86056969	231	32	1474097	2.8763	0.0020121	C11orf73
ENSG00000149201	11	86085778	86134151	265	52	1474097	2.3617	0.0090963	CCDC81
ENSG00000151376	11	86152150	86383678	1304	82	1474097	1.6488	0.049594	ME3
ENSG00000150687	11	86502101	86663952	855	94	1474097	-1.0022	0.84188	PRSS23
ENSG00000174804	11	86656721	86666433	30	10	1474097	-1.4632	0.92829	FZD4
ENSG00000166575	11	86748886	87034800	1914	64	1474097	0.95603	0.16953	TMEM135
ENSG00000123892	11	87846410	87908635	342	42	1474097	-0.56447	0.71378	RAB38
ENSG00000109861	11	88026760	88070955	217	37	1474097	-0.30496	0.6198	CTSC
ENSG00000168959	11	88237744	88799113	3295	83	1474097	-1.9878	0.97658	GRM5
ENSG00000077498	11	88910620	89028927	578	45	1474097	-2.5814	0.99508	TYR
ENSG00000086991	11	89057524	89322779	1143	82	1474097	-1.1671	0.87842	NOX4
ENSG00000214414	11	89443467	89451040	26	6	1474097	1.0385	0.14951	TRIM77
ENSG00000168930	11	89530823	89541743	4	2	1474097	0.82925	0.20348	TRIM49
ENSG00000189253	11	89602450	89609185	4	2	1474097	0.36773	0.35654	TRIM64B
ENSG00000223417	11	89644279	89654935	11	5	1474097	-0.36225	0.64142	TRIM49D1
ENSG00000204449	11	89764274	89806558	17	4	1474097	-0.79188	0.78579	TRIM49C
ENSG00000077616	11	89864683	89926062	353	26	1474097	0.072203	0.47122	NAALAD2
ENSG00000110172	11	89934328	89956532	89	14	1474097	-0.26611	0.60492	CHORDC1
ENSG00000165323	11	92085262	92629618	2328	126	1474097	-1.3998	0.91921	FAT3
ENSG00000134640	11	92702886	92718232	76	20	1474097	1.0721	0.14184	MTNR1B
ENSG00000180773	11	92877341	92931130	194	38	1474097	-0.037088	0.51479	SLC36A4
ENSG00000165325	11	93063137	93171653	451	35	1474097	-0.47872	0.68393	CCDC67
ENSG00000166002	11	93211638	93276674	343	46	1474097	0.90167	0.18362	SMCO4
ENSG00000166004	11	93394805	93463522	250	34	1474097	0.027314	0.4891	KIAA1731
ENSG00000166012	11	93463114	93517557	241	31	1474097	1.8444	0.03256	TAF1D
ENSG00000182919	11	93474757	93497915	113	17	1474097	2.058	0.019793	C11orf54
ENSG00000042429	11	93517393	93547861	133	26	1474097	0.23628	0.40661	MED17
ENSG00000214376	11	93551398	93583697	200	35	1474097	0.80003	0.21185	VSTM5
ENSG00000181333	11	93754527	93846917	396	57	1474097	-0.49481	0.68963	HEPHL1
ENSG00000110218	11	93862094	93915138	295	38	1474097	0.90797	0.18195	PANX1
ENSG00000183560	11	94038759	94040887	16	6	1474097	-0.8056	0.78976	FOLR4
ENSG00000123901	11	94110477	94134585	149	35	1474097	-0.30387	0.61939	GPR83
ENSG00000020922	11	94152895	94227074	399	40	1474097	1.0051	0.15743	MRE11A
ENSG00000168876	11	94226795	94232749	26	10	1474097	0.71214	0.23819	ANKRD49
ENSG00000134627	11	94277006	94354587	367	46	1474097	-0.27806	0.60952	PIWIL4
ENSG00000196371	11	94277017	94283063	17	7	1474097	-2.2096	0.98643	FUT4
ENSG00000166025	11	94439597	94609918	745	66	1474097	0.037601	0.485	AMOTL1
ENSG00000150316	11	94695787	94706776	51	21	1474097	-0.47678	0.68324	CWC15
ENSG00000186280	11	94706845	94732682	97	27	1474097	-0.44094	0.67037	KDM4D
ENSG00000235268	11	94758422	94760760	15	10	1474097	-0.37927	0.64776	KDM4E
ENSG00000149218	11	94822974	94865809	212	48	1474097	0.87656	0.19036	ENDOD1
ENSG00000149212	11	94898704	94965705	221	58	1474097	0.22723	0.41012	SESN3
ENSG00000077458	11	95502106	95523573	108	22	1474097	1.3847	0.083072	FAM76B
ENSG00000166037	11	95523129	95565857	227	35	1474097	1.3728	0.084901	CEP57
ENSG00000087053	11	95566046	95658479	395	47	1474097	1.0612	0.14429	MTMR2
ENSG00000184384	11	95709762	96076344	2025	205	1474097	0.1818	0.42787	MAML2
ENSG00000149231	11	96085933	96123087	168	38	1474097	-1.4216	0.92242	CCDC82
ENSG00000183340	11	96123153	96240738	560	59	1474097	-0.0028575	0.50114	JRKL
ENSG00000149972	11	98891683	100229616	8828	333	1474097	-0.0050866	0.50203	CNTN5
ENSG00000165895	11	100558384	100862668	1812	97	1474097	0.87624	0.19045	ARHGAP42
ENSG00000170647	11	100862811	100864663	13	4	1474097	0.49239	0.31122	TMEM133
ENSG00000082175	11	100900355	101001255	520	41	1474097	0.64419	0.25973	PGR
ENSG00000137672	11	101322295	101743293	2556	88	1474097	-0.26811	0.60569	TRPC6
ENSG00000187151	11	101761405	101787253	108	29	1474097	0.20129	0.42024	ANGPTL5
ENSG00000110318	11	101785746	101871789	340	37	1474097	-0.48474	0.68607	KIAA1377
ENSG00000137691	11	101918174	101955291	170	32	1474097	-2.3168	0.98974	C11orf70
ENSG00000137693	11	101981192	102104154	537	47	1474097	-0.67298	0.74952	YAP1
ENSG00000023445	11	102188215	102210134	70	33	1474097	-0.69	0.7549	BIRC3
ENSG00000110330	11	102217942	102249401	97	23	1474097	-2.3727	0.99117	BIRC2
ENSG00000152558	11	102267063	102341115	284	40	1474097	-1.3032	0.90375	TMEM123
ENSG00000255482	11	102337986	102369532	190	37	1474097	-3.0054	0.99867	RP11-315O6.2
ENSG00000137673	11	102391239	102401484	53	15	1474097	-0.23705	0.59369	MMP7
ENSG00000137674	11	102447566	102496063	322	36	1474097	-1.2493	0.89423	MMP20
ENSG00000255798	11	102552041	102554644	10	6	1474097	-0.87627	0.80956	RP11-817J15.3
ENSG00000137675	11	102562218	102576537	99	20	1474097	-2.1457	0.98405	MMP27
ENSG00000118113	11	102582526	102597781	117	32	1474097	-0.26873	0.60593	MMP8
ENSG00000166670	11	102641234	102651359	64	22	1474097	-0.25587	0.60098	MMP10
ENSG00000196611	11	102660651	102668891	58	24	1474097	-0.96341	0.83233	MMP1
ENSG00000149968	11	102706532	102714534	37	12	1474097	-0.90032	0.81603	MMP3
ENSG00000137745	11	102813724	102826463	56	17	1474097	-0.7243	0.76556	MMP13
ENSG00000137692	11	102932805	102962944	108	33	1474097	-0.83642	0.79854	DCUN1D5
ENSG00000187240	11	102980160	103350591	2336	55	1474097	-0.16576	0.56583	DYNC2H1
ENSG00000170962	11	103777914	104035107	1346	126	1474097	0.44427	0.32842	PDGFD
ENSG00000170967	11	103907308	103909922	12	6	1474097	-1.1028	0.86494	DDI1
ENSG00000204403	11	104756445	104769397	81	11	1474097	-0.77516	0.78088	CASP12
ENSG00000196954	11	104813593	104840163	123	31	1474097	0.59712	0.27521	CASP4
ENSG00000137757	11	104864962	104893895	132	41	1474097	0.78264	0.21692	CASP5
ENSG00000137752	11	104896170	104972158	444	44	1474097	-0.039479	0.51575	CASP1
ENSG00000204397	11	104912053	104972158	350	38	1474097	-1.3772	0.91578	CARD16
ENSG00000255221	11	104963196	104972158	43	14	1474097	-0.52659	0.70076	CARD17
ENSG00000255501	11	105008448	105010453	8	5	1474097	-0.50048	0.69163	CARD18
ENSG00000152578	11	105480721	105852819	1452	81	1474097	-0.91474	0.81984	GRIA4
ENSG00000170903	11	105866350	105893130	90	26	1474097	-0.77831	0.78181	MSANTD4
ENSG00000182359	11	105921825	105948492	88	25	1474097	-1.5847	0.94348	KBTBD3
ENSG00000149313	11	105946228	105969437	70	22	1474097	-0.086842	0.5346	AASDHPPT
ENSG00000152402	11	106544738	106889250	1677	103	1474097	-0.68303	0.75271	GUCY1A2
ENSG00000152404	11	107197071	107328572	652	47	1474097	2.0547	0.019954	CWF19L2
ENSG00000137760	11	107373452	107436472	334	37	1474097	1.0444	0.14816	ALKBH8
ENSG00000110675	11	107461817	107537505	362	66	1474097	0.44941	0.32657	ELMOD1
ENSG00000268467	11	107462471	107463949	12	6	1474097	1.1313	0.12896	AP000889.3
ENSG00000170290	11	107578104	107590419	49	15	1474097	-1.5207	0.93583	SLN
ENSG00000268602	11	107582998	107595135	50	17	1474097	-1.6277	0.94821	AP002353.1
ENSG00000214306	11	107643129	107647344	43	8	1474097	0.67425	0.25008	AP001024.2
ENSG00000214305	11	107650219	107652316	19	8	1474097	0.1304	0.44813	AP001024.1
ENSG00000110660	11	107661717	107799019	757	58	1474097	-0.53731	0.70447	SLC35F2
ENSG00000179331	11	107799229	107834208	160	40	1474097	0.86228	0.19427	RAB39A
ENSG00000166266	11	107879459	107978503	386	49	1474097	-0.21257	0.58417	CUL5
ENSG00000075239	11	107992243	108018503	107	30	1474097	-0.093227	0.53714	ACAT1
ENSG00000149308	11	108027942	108093369	252	42	1474097	2.194	0.014117	NPAT
ENSG00000149311	11	108093211	108239829	539	48	1474097	2.3463	0.0094816	ATM
ENSG00000269042	11	108130255	108136480	11	5	1474097	1.8009	0.035858	AP001925.1
ENSG00000166323	11	108179246	108338258	661	53	1474097	2.3019	0.010672	C11orf65
ENSG00000178202	11	108342832	108369159	103	29	1474097	1.5488	0.06072	KDELC2
ENSG00000110723	11	108376158	108464465	423	68	1474097	0.32534	0.37246	EXPH5
ENSG00000178105	11	108535752	108811657	1057	56	1474097	0.31926	0.37477	DDX10
ENSG00000185742	11	109292846	109299840	19	13	1474097	0.32205	0.37371	C11orf87
ENSG00000149289	11	109964087	110042566	401	33	1474097	1.6357	0.050955	ZC3H12C
ENSG00000137710	11	110045605	110167447	400	44	1474097	-0.021196	0.50846	RDX
ENSG00000137714	11	110300607	110335605	195	28	1474097	1.0989	0.13591	FDX1
ENSG00000137727	11	110447766	110583912	654	55	1474097	-0.27757	0.60933	ARHGAP20
ENSG00000150750	11	111126707	111157126	135	32	1474097	0.081613	0.46748	C11orf53
ENSG00000196167	11	111164114	111175770	61	17	1474097	-1.5064	0.93402	COLCA1
ENSG00000214290	11	111169565	111179460	46	14	1474097	-1.9667	0.97539	COLCA2
ENSG00000110777	11	111222977	111326355	596	48	1474097	-0.2094	0.58293	POU2AF1
ENSG00000255093	11	111322064	111328876	44	15	1474097	-1.4159	0.92159	RP11-794P6.2
ENSG00000137707	11	111338251	111383079	168	33	1474097	-1.3079	0.90454	BTG4
ENSG00000183644	11	111385510	111407756	74	18	1474097	-0.28356	0.61163	C11orf88
ENSG00000204381	11	111411005	111432264	66	22	1474097	-0.056015	0.52234	LAYN
ENSG00000170145	11	111473115	111601577	451	39	1474097	0.71572	0.23708	SIK2
ENSG00000137713	11	111597632	111637151	142	26	1474097	0.38683	0.34944	PPP2R1B
ENSG00000086848	11	111652919	111742305	298	37	1474097	-0.2833	0.61153	ALG9
ENSG00000258529	11	111657010	111750149	315	37	1474097	-0.22397	0.58861	ALG9
ENSG00000255561	11	111744780	111751967	26	9	1474097	-0.18794	0.57454	FDXACB1
ENSG00000137720	11	111749659	111756699	21	5	1474097	1.2001	0.11505	C11orf1
ENSG00000109846	11	111779289	111794446	49	19	1474097	0.19689	0.42196	CRYAB
ENSG00000170276	11	111782966	111789574	21	10	1474097	-0.59002	0.72241	HSPB2
ENSG00000254445	11	111783460	111797595	49	15	1474097	-0.49497	0.68969	HSPB2-C11orf52
ENSG00000149300	11	111788756	111797596	31	11	1474097	-0.57809	0.7184	C11orf52
ENSG00000150764	11	111797868	111893308	287	37	1474097	-0.59247	0.72323	DIXDC1
ENSG00000150768	11	111895538	111935114	140	33	1474097	-0.79047	0.78537	DLAT
ENSG00000150773	11	111934734	111944998	32	11	1474097	-0.21577	0.58542	PIH1D2
ENSG00000150776	11	111944810	111955874	32	14	1474097	-0.46836	0.68024	C11orf57
ENSG00000150779	11	111955524	111957522	8	4	1474097	-0.94352	0.82729	TIMM8B
ENSG00000204370	11	111957497	111990353	131	31	1474097	-1.5807	0.94303	SDHD
ENSG00000255292	11	111957627	112064528	429	84	1474097	-1.0831	0.86061	SDHD
ENSG00000150782	11	112013974	112034840	78	26	1474097	0.19391	0.42312	IL18
ENSG00000150783	11	112038095	112043282	28	15	1474097	-0.79361	0.78629	TEX12
ENSG00000272790	11	112041253	112071394	133	39	1474097	-0.47175	0.68145	AP002884.3
ENSG00000197580	11	112046190	112095422	226	55	1474097	-0.50367	0.69275	BCO2
ENSG00000150787	11	112097088	112140678	238	31	1474097	0.23979	0.40525	PTS
ENSG00000188771	11	112118876	112131583	58	18	1474097	-0.53833	0.70482	PLET1
ENSG00000268472	11	112130988	112132117	5	3	1474097	-0.40208	0.65619	AP002884.2
ENSG00000149294	11	112831997	113149158	1628	108	1474097	0.7609	0.22336	NCAM1
ENSG00000149292	11	113185251	113254266	278	46	1474097	0.74348	0.2286	TTC12
ENSG00000170209	11	113258513	113271140	73	20	1474097	1.1845	0.1181	ANKK1
ENSG00000149295	11	113280318	113346413	312	53	1474097	1.1323	0.12876	DRD2
ENSG00000166682	11	113558272	113577095	80	22	1474097	0.89476	0.18546	TMPRSS5
ENSG00000086827	11	113603909	113644533	171	33	1474097	0.11723	0.45334	ZW10
ENSG00000228607	11	113650469	113651222	2	1	1474097	-2.0289	0.97877	CLDN25
ENSG00000048028	11	113668596	113746292	297	42	1474097	1.0255	0.15256	USP28
ENSG00000149305	11	113775399	113817287	199	39	1474097	0.10415	0.45853	HTR3B
ENSG00000166736	11	113845603	113861035	92	25	1474097	0.0083643	0.49666	HTR3A
ENSG00000109906	11	113930315	114121398	1032	143	1474097	-0.72746	0.76653	ZBTB16
ENSG00000166741	11	114128509	114184007	221	54	1474097	0.11939	0.45248	NNMT
ENSG00000180425	11	114262165	114271139	36	12	1474097	0.60152	0.27375	C11orf71
ENSG00000076053	11	114270752	114284925	51	15	1474097	0.049055	0.48044	RBM7
ENSG00000255663	11	114271404	114314654	193	35	1474097	0.10678	0.45748	RP11-212D19.4
ENSG00000076043	11	114310108	114321001	48	19	1474097	-0.47654	0.68316	REXO2
ENSG00000095110	11	114392437	114430617	154	25	1474097	-1.3235	0.90716	NXPE1
ENSG00000137634	11	114441313	114466484	105	40	1474097	-0.54607	0.70749	NXPE4
ENSG00000204361	11	114549108	114579362	153	33	1474097	0.95819	0.16898	NXPE2
ENSG00000182985	11	115039938	115375675	1405	117	1474097	-0.18378	0.57291	CADM1
ENSG00000137656	11	116618886	116643704	164	44	1474097	0.57892	0.28132	BUD13
ENSG00000109917	11	116648436	116658766	46	19	1474097	1.1552	0.124	ZNF259
ENSG00000110243	11	116660083	116663136	19	10	1474097	0.20404	0.41916	APOA5
ENSG00000110244	11	116691419	116694022	25	15	1474097	1.2536	0.105	APOA4
ENSG00000110245	11	116700422	116703788	28	11	1474097	1.2064	0.11383	APOC3
ENSG00000118137	11	116706467	116708666	13	6	1474097	0.92327	0.17793	APOA1
ENSG00000160584	11	116714118	116969153	1393	50	1474097	0.42385	0.33584	SIK3
ENSG00000168092	11	117014983	117047610	199	41	1474097	0.40859	0.34142	PAFAH1B2
ENSG00000149577	11	117049449	117068160	101	29	1474097	-0.20763	0.58224	SIDT2
ENSG00000149591	11	117070037	117075498	43	19	1474097	0.46373	0.32142	TAGLN
ENSG00000160613	11	117075053	117103241	140	36	1474097	-0.30107	0.61832	PCSK7
ENSG00000167257	11	117103341	117157161	225	44	1474097	-1.6459	0.95011	RNF214
ENSG00000186318	11	117156402	117186975	124	45	1474097	-1.3018	0.90351	BACE1
ENSG00000110274	11	117185273	117283984	407	58	1474097	0.2543	0.39963	CEP164
ENSG00000177103	11	117298489	117688240	2286	188	1474097	-0.50057	0.69166	DSCAML1
ENSG00000137731	11	117671559	117699413	158	49	1474097	0.42205	0.33649	FXYD2
ENSG00000255245	11	117690878	117747382	326	73	1474097	-0.5759	0.71766	FXYD6-FXYD2
ENSG00000137726	11	117707693	117748201	219	51	1474097	-0.48706	0.68689	FXYD6
ENSG00000137747	11	117771358	117800174	213	48	1474097	-0.85187	0.80286	TMPRSS13
ENSG00000110324	11	117857063	117872196	77	22	1474097	0.43443	0.33199	IL10RA
ENSG00000137648	11	117947753	117992605	329	37	1474097	1.8611	0.031362	TMPRSS4
ENSG00000177098	11	118004092	118023603	86	20	1474097	-0.42346	0.66402	SCN4B
ENSG00000149575	11	118032666	118047388	99	32	1474097	-1.3695	0.91458	SCN2B
ENSG00000160593	11	118064455	118095809	171	29	1474097	1.6958	0.044961	AMICA1
ENSG00000160588	11	118097409	118123065	168	28	1474097	1.812	0.034993	MPZL3
ENSG00000149573	11	118124118	118135251	61	14	1474097	1.6155	0.053097	MPZL2
ENSG00000198851	11	118175260	118186890	44	13	1474097	-0.65195	0.74278	CD3E
ENSG00000167286	11	118209669	118213459	8	3	1474097	1.118	0.13179	CD3D
ENSG00000160654	11	118215059	118225876	42	18	1474097	-0.62289	0.73332	CD3G
ENSG00000110344	11	118230300	118269926	122	35	1474097	0.23288	0.40793	UBE4A
ENSG00000254873	11	118267810	118272610	12	6	1474097	0.63072	0.26411	RP11-770J1.5
ENSG00000167283	11	118271869	118302211	94	27	1474097	0.31053	0.37808	ATP5L
ENSG00000255384	11	118303836	118305921	4	2	1474097	-2.2306	0.98715	RP11-770J1.4
ENSG00000118058	11	118307205	118397539	209	50	1474097	-0.093916	0.53741	KMT2A
ENSG00000172425	11	118398187	118401912	11	8	1474097	-0.66072	0.7456	TTC36
ENSG00000149582	11	118401756	118417995	89	17	1474097	-0.44377	0.6714	TMEM25
ENSG00000118096	11	118415243	118443685	134	30	1474097	-1.1277	0.87028	IFT46
ENSG00000095139	11	118443105	118473748	128	22	1474097	-0.95828	0.83104	ARCN1
ENSG00000019144	11	118477155	118528741	172	47	1474097	0.50801	0.30572	PHLDB1
ENSG00000118094	11	118528026	118550399	81	21	1474097	0.56326	0.28663	TREH
ENSG00000110367	11	118620034	118661858	170	40	1474097	-0.029226	0.51166	DDX6
ENSG00000160683	11	118754475	118768508	76	29	1474097	0.020167	0.49196	CXCR5
ENSG00000186174	11	118764584	118796317	112	41	1474097	0.27496	0.39168	BCL9L
ENSG00000110375	11	118795873	118829269	161	44	1474097	0.53198	0.29737	UPK2
ENSG00000176302	11	118842417	118852001	46	17	1474097	-1.5835	0.94335	FOXR1
ENSG00000186166	11	118868852	118886501	88	20	1474097	-1.7893	0.96322	CCDC84
ENSG00000118181	11	118886422	118889401	26	8	1474097	-0.54471	0.70702	RPS25
ENSG00000196655	11	118889142	118896164	54	13	1474097	-1.8938	0.97087	TRAPPC4
ENSG00000137700	11	118894824	118901616	49	22	1474097	-1.6152	0.94686	SLC37A4
ENSG00000149428	11	118914900	118927913	64	21	1474097	-2.2454	0.98763	HYOU1
ENSG00000160695	11	118938403	118952688	88	20	1474097	-0.61641	0.73119	VPS11
ENSG00000256269	11	118955576	118964259	31	13	1474097	-0.33204	0.63007	HMBS
ENSG00000188486	11	118964564	118966177	6	3	1474097	1.8814	0.02996	H2AFX
ENSG00000172269	11	118967213	118979041	49	14	1474097	1.6795	0.046531	DPAGT1
ENSG00000172375	11	118972908	118989252	69	20	1474097	1.4205	0.07773	C2CD2L
ENSG00000172273	11	118992297	119006752	56	10	1474097	1.4259	0.076951	HINFP
ENSG00000172350	11	119019722	119033360	45	16	1474097	0.31343	0.37698	ABCG4
ENSG00000268192	11	119027590	119027930	3	2	1474097	-2.2943	0.98911	AP002956.1
ENSG00000160703	11	119037277	119054725	58	12	1474097	0.24021	0.40508	NLRX1
ENSG00000172367	11	119056166	119060932	15	10	1474097	0.90852	0.1818	PDZD3
ENSG00000248712	11	119060347	119067479	32	16	1474097	0.25854	0.39799	CCDC153
ENSG00000110395	11	119076752	119178859	304	48	1474097	-0.33816	0.63238	CBL
ENSG00000076706	11	119179241	119192231	49	32	1474097	-0.33579	0.63149	MCAM
ENSG00000173456	11	119205237	119208023	10	5	1474097	0.53406	0.29665	RNF26
ENSG00000259159	11	119209652	119217368	39	24	1474097	0.40594	0.34239	MFRP
ENSG00000223953	11	119209652	119217383	39	24	1474097	0.40594	0.34239	C1QTNF5
ENSG00000235718	11	119209652	119217383	39	24	1474097	0.40594	0.34239	MFRP
ENSG00000036672	11	119225925	119252436	107	34	1474097	-1.3173	0.90614	USP2
ENSG00000154096	11	119288090	119295695	35	10	1474097	0.1646	0.43463	THY1
ENSG00000110400	11	119494120	119599794	551	70	1474097	-0.35749	0.63964	PVRL1
ENSG00000137699	11	119981983	120056237	457	58	1474097	-0.25217	0.59955	TRIM29
ENSG00000176984	11	120039685	120042387	36	9	1474097	-0.35867	0.64008	AP000679.2
ENSG00000184232	11	120081475	120101041	136	33	1474097	-0.37666	0.64679	OAF
ENSG00000137709	11	120107349	120190653	409	71	1474097	0.51717	0.30252	POU2F3
ENSG00000181264	11	120195838	120204391	33	13	1474097	1.1909	0.11685	TMEM136
ENSG00000196914	11	120207787	120360645	530	43	1474097	0.058693	0.4766	ARHGEF12
ENSG00000269601	11	120329880	120330047	1	1	1474097	-2.4624	0.9931	AP000758.1
ENSG00000149403	11	120382468	120859613	2591	241	1474097	-0.77258	0.78011	GRIK4
ENSG00000204306	11	120382511	120385732	14	8	1474097	-1.4286	0.92344	AP002348.1
ENSG00000154114	11	120894781	120961484	258	29	1474097	-1.3949	0.91848	TBCEL
ENSG00000109927	11	120971882	121062202	452	49	1474097	-0.83926	0.79934	TECTA
ENSG00000109929	11	121163162	121179403	39	17	1474097	0.24964	0.40143	SC5D
ENSG00000137642	11	121322912	121504402	705	119	1474097	-1.447	0.92605	SORL1
ENSG00000154127	11	122526383	122685181	816	130	1474097	-0.10153	0.54043	UBASH3B
ENSG00000109943	11	122709208	122743347	162	51	1474097	0.17229	0.4316	CRTAM
ENSG00000109944	11	122753391	122830506	376	72	1474097	-3.2377	0.9994	C11orf63
ENSG00000188909	11	122848278	122852428	14	6	1474097	-0.56186	0.71289	BSX
ENSG00000109971	11	122928197	122933938	50	18	1474097	-1.3744	0.91535	HSPA8
ENSG00000166250	11	122943035	123065989	748	83	1474097	0.25266	0.40027	CLMP
ENSG00000254667	11	123301058	123306427	27	10	1474097	-1.3602	0.91312	AP000783.1
ENSG00000023171	11	123396344	123498482	641	70	1474097	1.6216	0.052447	GRAMD1B
ENSG00000166257	11	123499895	123525952	159	38	1474097	1.9301	0.0268	SCN3B
ENSG00000166261	11	123594885	123612383	89	15	1474097	-1.8055	0.9645	ZNF202
ENSG00000221931	11	123624196	123625253	3	2	1474097	-1.1363	0.87209	OR6X1
ENSG00000196099	11	123676043	123677095	5	3	1474097	0.33556	0.3686	OR6M1
ENSG00000204300	11	123753633	123756349	16	7	1474097	-0.9482	0.82849	TMEM225
ENSG00000181518	11	123777109	123778183	14	5	1474097	-1.0303	0.84857	OR8D4
ENSG00000171014	11	123810250	123811344	5	3	1474097	-0.073867	0.52944	OR4D5
ENSG00000181499	11	123813492	123814580	12	3	1474097	-1.4873	0.93154	OR6T1
ENSG00000196248	11	123847368	123848488	8	4	1474097	-0.82097	0.79417	OR10S1
ENSG00000198674	11	123864870	123865868	5	3	1474097	-1.7927	0.96349	OR10G6
ENSG00000254737	11	123886282	123887217	8	3	1474097	-1.0702	0.85774	OR10G4
ENSG00000236981	11	123893720	123894655	16	7	1474097	-2.2843	0.98882	OR10G9
ENSG00000234560	11	123900297	123901341	6	3	1474097	-2.7365	0.9969	OR10G8
ENSG00000182634	11	123908773	123909717	9	5	1474097	-2.3256	0.98998	OR10G7
ENSG00000110002	11	123986069	124018428	141	42	1474097	-2.1577	0.98452	VWA5A
ENSG00000197309	11	124055923	124056952	9	4	1474097	0.27007	0.39355	OR10D3
ENSG00000255298	11	124134723	124135763	12	5	1474097	-0.86983	0.8078	OR8G5
ENSG00000196341	11	124179708	124180733	7	3	1474097	0.097974	0.46098	OR8D1
ENSG00000197263	11	124189134	124190184	5	2	1474097	0.13632	0.44579	OR8D2
ENSG00000204293	11	124252291	124253258	5	3	1474097	-0.89558	0.81476	OR8B2
ENSG00000196661	11	124266278	124267264	5	3	1474097	0.29105	0.38551	OR8B3
ENSG00000198657	11	124293807	124294789	6	3	1474097	-0.4851	0.6862	OR8B4
ENSG00000197125	11	124310022	124311054	3	2	1474097	-0.084817	0.5338	OR8B8
ENSG00000170953	11	124412578	124413575	1	1	1474097	-1.8224	0.9658	OR8B12
ENSG00000196119	11	124439893	124441037	3	2	1474097	-1.1358	0.87199	OR8A1
ENSG00000154143	11	124481386	124490252	35	20	1474097	-2.6054	0.99541	PANX3
ENSG00000154144	11	124492732	124505287	42	21	1474097	-1.0036	0.8422	TBRG1
ENSG00000110013	11	124503009	124565603	241	34	1474097	-0.89091	0.81351	SIAE
ENSG00000064199	11	124543694	124567414	82	26	1474097	-1.3585	0.91285	SPA17
ENSG00000154146	11	124609742	124617106	24	10	1474097	0.2039	0.41921	NRGN
